Product Code,Product,Brand,Price,LLM_Context
0539DBE6,Laptop,OnePlus,17.926.300 VNĐ,"Sản phẩm Laptop thương hiệu OnePlus, mã sản phẩm 0539DBE6. Giá bán hiện tại là 17.926.300 VNĐ. Cấu hình kỹ thuật bao gồm: Core i7, Chip i7, RAM 6GB, Bộ nhớ trong 256GB, Ổ cứng SSD 256GB."
E1A031A2,Mobile Phone,Oppo,5.622.100 VNĐ,"Sản phẩm Mobile Phone thương hiệu Oppo, mã sản phẩm E1A031A2. Giá bán hiện tại là 5.622.100 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Snapdragon 7 Gen, RAM 6GB, Bộ nhớ trong 256GB, Ổ cứng SSD nan."
5FB42BDF,Laptop,Lenovo,7.570.000 VNĐ,"Sản phẩm Laptop thương hiệu Lenovo, mã sản phẩm 5FB42BDF. Giá bán hiện tại là 7.570.000 VNĐ. Cấu hình kỹ thuật bao gồm: Core i7, Chip i7, RAM 4GB, Bộ nhớ trong 128GB, Ổ cứng SSD 1TB."
225E733B,Mobile Phone,Vivo,4.928.200 VNĐ,"Sản phẩm Mobile Phone thương hiệu Vivo, mã sản phẩm 225E733B. Giá bán hiện tại là 4.928.200 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Samsung Exynos, RAM 4GB, Bộ nhớ trong 128GB, Ổ cứng SSD nan."
D30F1287,Laptop,Samsung,17.077.100 VNĐ,"Sản phẩm Laptop thương hiệu Samsung, mã sản phẩm D30F1287. Giá bán hiện tại là 17.077.100 VNĐ. Cấu hình kỹ thuật bao gồm: Core i9, Chip i9, RAM 8GB, Bộ nhớ trong 256GB, Ổ cứng SSD 1TB."
268FC981,Mobile Phone,Realme,11.580.000 VNĐ,"Sản phẩm Mobile Phone thương hiệu Realme, mã sản phẩm 268FC981. Giá bán hiện tại là 11.580.000 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Snapdragon 7s, RAM 6GB, Bộ nhớ trong 256GB, Ổ cứng SSD nan."
B5979456,Laptop,Redmi,16.626.000 VNĐ,"Sản phẩm Laptop thương hiệu Redmi, mã sản phẩm B5979456. Giá bán hiện tại là 16.626.000 VNĐ. Cấu hình kỹ thuật bao gồm: Core Ryzen 9, Chip Ryzen 9, RAM 16GB, Bộ nhớ trong 256GB, Ổ cứng SSD 512GB."
1E646AC1,Mobile Phone,Toshiba,4.990.200 VNĐ,"Sản phẩm Mobile Phone thương hiệu Toshiba, mã sản phẩm 1E646AC1. Giá bán hiện tại là 4.990.200 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Snapdragon 8 Gen, RAM 6GB, Bộ nhớ trong 256GB, Ổ cứng SSD nan."
749823E5,Mobile Phone,Realme,6.481.800 VNĐ,"Sản phẩm Mobile Phone thương hiệu Realme, mã sản phẩm 749823E5. Giá bán hiện tại là 6.481.800 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Samsung Exynos, RAM 32GB, Bộ nhớ trong 1TB, Ổ cứng SSD nan."
0C376DC0,Mobile Phone,Apple,6.659.700 VNĐ,"Sản phẩm Mobile Phone thương hiệu Apple, mã sản phẩm 0C376DC0. Giá bán hiện tại là 6.659.700 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Samsung Exynos, RAM 4GB, Bộ nhớ trong 128GB, Ổ cứng SSD nan."
19CAFF55,Laptop,iQOO,12.203.000 VNĐ,"Sản phẩm Laptop thương hiệu iQOO, mã sản phẩm 19CAFF55. Giá bán hiện tại là 12.203.000 VNĐ. Cấu hình kỹ thuật bao gồm: Core i7, Chip i7, RAM 6GB, Bộ nhớ trong 256GB, Ổ cứng SSD 512GB."
2E475456,Laptop,Apple,15.019.800 VNĐ,"Sản phẩm Laptop thương hiệu Apple, mã sản phẩm 2E475456. Giá bán hiện tại là 15.019.800 VNĐ. Cấu hình kỹ thuật bao gồm: Core i3, Chip i3, RAM 8GB, Bộ nhớ trong 256GB, Ổ cứng SSD 2TB."
06E841E7,Mobile Phone,Motorola,17.039.100 VNĐ,"Sản phẩm Mobile Phone thương hiệu Motorola, mã sản phẩm 06E841E7. Giá bán hiện tại là 17.039.100 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Snapdragon 7s, RAM 4GB, Bộ nhớ trong 128GB, Ổ cứng SSD nan."
EB21B3A6,Laptop,Lenovo,1.133.300 VNĐ,"Sản phẩm Laptop thương hiệu Lenovo, mã sản phẩm EB21B3A6. Giá bán hiện tại là 1.133.300 VNĐ. Cấu hình kỹ thuật bao gồm: Core Ryzen 7, Chip Ryzen 7, RAM 16GB, Bộ nhớ trong 128GB, Ổ cứng SSD 1TB."
CED22D67,Laptop,Asus,10.823.500 VNĐ,"Sản phẩm Laptop thương hiệu Asus, mã sản phẩm CED22D67. Giá bán hiện tại là 10.823.500 VNĐ. Cấu hình kỹ thuật bao gồm: Core i7, Chip i7, RAM 4GB, Bộ nhớ trong 128GB, Ổ cứng SSD 1TB."
B1538A92,Laptop,Asus,13.441.200 VNĐ,"Sản phẩm Laptop thương hiệu Asus, mã sản phẩm B1538A92. Giá bán hiện tại là 13.441.200 VNĐ. Cấu hình kỹ thuật bao gồm: Core Ryzen 3, Chip Ryzen 3, RAM 12GB, Bộ nhớ trong 512GB, Ổ cứng SSD 1TB."
1C73DE0B,Laptop,HP,2.079.900 VNĐ,"Sản phẩm Laptop thương hiệu HP, mã sản phẩm 1C73DE0B. Giá bán hiện tại là 2.079.900 VNĐ. Cấu hình kỹ thuật bao gồm: Core i9, Chip i9, RAM 16GB, Bộ nhớ trong 512GB, Ổ cứng SSD 256GB."
093C2823,Laptop,Asus,17.264.000 VNĐ,"Sản phẩm Laptop thương hiệu Asus, mã sản phẩm 093C2823. Giá bán hiện tại là 17.264.000 VNĐ. Cấu hình kỹ thuật bao gồm: Core i9, Chip i9, RAM 12GB, Bộ nhớ trong 512GB, Ổ cứng SSD 2TB."
3F08E101,Mobile Phone,Samsung,7.956.300 VNĐ,"Sản phẩm Mobile Phone thương hiệu Samsung, mã sản phẩm 3F08E101. Giá bán hiện tại là 7.956.300 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Apple A-Series, RAM 16GB, Bộ nhớ trong 256GB, Ổ cứng SSD nan."
6951D855,Laptop,Apple,17.753.200 VNĐ,"Sản phẩm Laptop thương hiệu Apple, mã sản phẩm 6951D855. Giá bán hiện tại là 17.753.200 VNĐ. Cấu hình kỹ thuật bao gồm: Core Ryzen 5, Chip Ryzen 5, RAM 4GB, Bộ nhớ trong 64GB, Ổ cứng SSD 256GB."
80768EC6,Mobile Phone,Acer,14.950.400 VNĐ,"Sản phẩm Mobile Phone thương hiệu Acer, mã sản phẩm 80768EC6. Giá bán hiện tại là 14.950.400 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip MediaTek Dimensity, RAM 12GB, Bộ nhớ trong 1TB, Ổ cứng SSD nan."
EEBD8464,Mobile Phone,HP,13.954.500 VNĐ,"Sản phẩm Mobile Phone thương hiệu HP, mã sản phẩm EEBD8464. Giá bán hiện tại là 13.954.500 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Snapdragon 7 Gen, RAM 6GB, Bộ nhớ trong 1TB, Ổ cứng SSD nan."
D193092F,Laptop,Realme,14.637.100 VNĐ,"Sản phẩm Laptop thương hiệu Realme, mã sản phẩm D193092F. Giá bán hiện tại là 14.637.100 VNĐ. Cấu hình kỹ thuật bao gồm: Core i5, Chip i5, RAM 32GB, Bộ nhớ trong 64GB, Ổ cứng SSD 512GB."
4600D2A7,Laptop,OnePlus,14.264.800 VNĐ,"Sản phẩm Laptop thương hiệu OnePlus, mã sản phẩm 4600D2A7. Giá bán hiện tại là 14.264.800 VNĐ. Cấu hình kỹ thuật bao gồm: Core Ryzen 5, Chip Ryzen 5, RAM 12GB, Bộ nhớ trong 128GB, Ổ cứng SSD 2TB."
B8AC59F5,Mobile Phone,Huawei,18.890.300 VNĐ,"Sản phẩm Mobile Phone thương hiệu Huawei, mã sản phẩm B8AC59F5. Giá bán hiện tại là 18.890.300 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Snapdragon 7s, RAM 16GB, Bộ nhớ trong 64GB, Ổ cứng SSD nan."
5FC4B050,Mobile Phone,Redmi,6.550.500 VNĐ,"Sản phẩm Mobile Phone thương hiệu Redmi, mã sản phẩm 5FC4B050. Giá bán hiện tại là 6.550.500 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip MediaTek Helio, RAM 6GB, Bộ nhớ trong 1TB, Ổ cứng SSD nan."
6B3805A1,Laptop,Realme,10.890.200 VNĐ,"Sản phẩm Laptop thương hiệu Realme, mã sản phẩm 6B3805A1. Giá bán hiện tại là 10.890.200 VNĐ. Cấu hình kỹ thuật bao gồm: Core i9, Chip i9, RAM 6GB, Bộ nhớ trong 512GB, Ổ cứng SSD 2TB."
3747FE76,Mobile Phone,Sony,15.570.200 VNĐ,"Sản phẩm Mobile Phone thương hiệu Sony, mã sản phẩm 3747FE76. Giá bán hiện tại là 15.570.200 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Snapdragon 7 Gen, RAM 16GB, Bộ nhớ trong 512GB, Ổ cứng SSD nan."
B1F6FCBC,Mobile Phone,OnePlus,5.839.200 VNĐ,"Sản phẩm Mobile Phone thương hiệu OnePlus, mã sản phẩm B1F6FCBC. Giá bán hiện tại là 5.839.200 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Snapdragon 8 Gen, RAM 4GB, Bộ nhớ trong 1TB, Ổ cứng SSD nan."
3206C312,Mobile Phone,Nokia,11.583.800 VNĐ,"Sản phẩm Mobile Phone thương hiệu Nokia, mã sản phẩm 3206C312. Giá bán hiện tại là 11.583.800 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Snapdragon 7 Gen, RAM 12GB, Bộ nhớ trong 128GB, Ổ cứng SSD nan."
5DA6F0DE,Laptop,Apple,887.700 VNĐ,"Sản phẩm Laptop thương hiệu Apple, mã sản phẩm 5DA6F0DE. Giá bán hiện tại là 887.700 VNĐ. Cấu hình kỹ thuật bao gồm: Core i3, Chip i3, RAM 12GB, Bộ nhớ trong 512GB, Ổ cứng SSD 2TB."
0AB6C496,Mobile Phone,Lenovo,15.559.100 VNĐ,"Sản phẩm Mobile Phone thương hiệu Lenovo, mã sản phẩm 0AB6C496. Giá bán hiện tại là 15.559.100 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip MediaTek Dimensity, RAM 4GB, Bộ nhớ trong 128GB, Ổ cứng SSD nan."
547830F3,Mobile Phone,Redmi,9.436.400 VNĐ,"Sản phẩm Mobile Phone thương hiệu Redmi, mã sản phẩm 547830F3. Giá bán hiện tại là 9.436.400 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Snapdragon 7s, RAM 32GB, Bộ nhớ trong 128GB, Ổ cứng SSD nan."
6EB45546,Laptop,HP,14.311.000 VNĐ,"Sản phẩm Laptop thương hiệu HP, mã sản phẩm 6EB45546. Giá bán hiện tại là 14.311.000 VNĐ. Cấu hình kỹ thuật bao gồm: Core i7, Chip i7, RAM 16GB, Bộ nhớ trong 256GB, Ổ cứng SSD 512GB."
2BCF6285,Laptop,Sony,5.692.900 VNĐ,"Sản phẩm Laptop thương hiệu Sony, mã sản phẩm 2BCF6285. Giá bán hiện tại là 5.692.900 VNĐ. Cấu hình kỹ thuật bao gồm: Core i9, Chip i9, RAM 32GB, Bộ nhớ trong 256GB, Ổ cứng SSD 1TB."
897B1108,Mobile Phone,Huawei,1.143.900 VNĐ,"Sản phẩm Mobile Phone thương hiệu Huawei, mã sản phẩm 897B1108. Giá bán hiện tại là 1.143.900 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Snapdragon 7s, RAM 12GB, Bộ nhớ trong 64GB, Ổ cứng SSD nan."
BE326B71,Mobile Phone,OnePlus,13.062.900 VNĐ,"Sản phẩm Mobile Phone thương hiệu OnePlus, mã sản phẩm BE326B71. Giá bán hiện tại là 13.062.900 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip MediaTek Helio, RAM 32GB, Bộ nhớ trong 256GB, Ổ cứng SSD nan."
3D77F3D1,Mobile Phone,Microsoft,2.523.700 VNĐ,"Sản phẩm Mobile Phone thương hiệu Microsoft, mã sản phẩm 3D77F3D1. Giá bán hiện tại là 2.523.700 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Snapdragon 8 Gen, RAM 6GB, Bộ nhớ trong 256GB, Ổ cứng SSD nan."
D8F52A46,Mobile Phone,Motorola,6.871.500 VNĐ,"Sản phẩm Mobile Phone thương hiệu Motorola, mã sản phẩm D8F52A46. Giá bán hiện tại là 6.871.500 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Snapdragon 8 Gen, RAM 32GB, Bộ nhớ trong 1TB, Ổ cứng SSD nan."
FF920FFF,Mobile Phone,Realme,6.895.500 VNĐ,"Sản phẩm Mobile Phone thương hiệu Realme, mã sản phẩm FF920FFF. Giá bán hiện tại là 6.895.500 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Apple A-Series, RAM 6GB, Bộ nhớ trong 256GB, Ổ cứng SSD nan."
B9A86E67,Laptop,Microsoft,13.558.100 VNĐ,"Sản phẩm Laptop thương hiệu Microsoft, mã sản phẩm B9A86E67. Giá bán hiện tại là 13.558.100 VNĐ. Cấu hình kỹ thuật bao gồm: Core Ryzen 3, Chip Ryzen 3, RAM 4GB, Bộ nhớ trong 128GB, Ổ cứng SSD 256GB."
F5A7CFA3,Laptop,iQOO,701.500 VNĐ,"Sản phẩm Laptop thương hiệu iQOO, mã sản phẩm F5A7CFA3. Giá bán hiện tại là 701.500 VNĐ. Cấu hình kỹ thuật bao gồm: Core Ryzen 9, Chip Ryzen 9, RAM 32GB, Bộ nhớ trong 1TB, Ổ cứng SSD 512GB."
5BF1FB71,Laptop,Motorola,16.216.600 VNĐ,"Sản phẩm Laptop thương hiệu Motorola, mã sản phẩm 5BF1FB71. Giá bán hiện tại là 16.216.600 VNĐ. Cấu hình kỹ thuật bao gồm: Core Ryzen 7, Chip Ryzen 7, RAM 32GB, Bộ nhớ trong 128GB, Ổ cứng SSD 2TB."
4170B497,Mobile Phone,Samsung,6.959.000 VNĐ,"Sản phẩm Mobile Phone thương hiệu Samsung, mã sản phẩm 4170B497. Giá bán hiện tại là 6.959.000 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip MediaTek Dimensity, RAM 6GB, Bộ nhớ trong 256GB, Ổ cứng SSD nan."
23EBF79A,Laptop,Nokia,11.810.100 VNĐ,"Sản phẩm Laptop thương hiệu Nokia, mã sản phẩm 23EBF79A. Giá bán hiện tại là 11.810.100 VNĐ. Cấu hình kỹ thuật bao gồm: Core i3, Chip i3, RAM 4GB, Bộ nhớ trong 128GB, Ổ cứng SSD 2TB."
2A95D723,Laptop,Realme,15.068.600 VNĐ,"Sản phẩm Laptop thương hiệu Realme, mã sản phẩm 2A95D723. Giá bán hiện tại là 15.068.600 VNĐ. Cấu hình kỹ thuật bao gồm: Core i3, Chip i3, RAM 32GB, Bộ nhớ trong 256GB, Ổ cứng SSD 1TB."
10D09396,Laptop,Vivo,12.860.600 VNĐ,"Sản phẩm Laptop thương hiệu Vivo, mã sản phẩm 10D09396. Giá bán hiện tại là 12.860.600 VNĐ. Cấu hình kỹ thuật bao gồm: Core Ryzen 7, Chip Ryzen 7, RAM 8GB, Bộ nhớ trong 1TB, Ổ cứng SSD 256GB."
32D06DA0,Laptop,Asus,7.106.700 VNĐ,"Sản phẩm Laptop thương hiệu Asus, mã sản phẩm 32D06DA0. Giá bán hiện tại là 7.106.700 VNĐ. Cấu hình kỹ thuật bao gồm: Core Ryzen 3, Chip Ryzen 3, RAM 12GB, Bộ nhớ trong 64GB, Ổ cứng SSD 1TB."
E1CC647B,Mobile Phone,Motorola,15.466.400 VNĐ,"Sản phẩm Mobile Phone thương hiệu Motorola, mã sản phẩm E1CC647B. Giá bán hiện tại là 15.466.400 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Snapdragon 8 Gen, RAM 6GB, Bộ nhớ trong 512GB, Ổ cứng SSD nan."
0B4C715A,Laptop,Apple,9.066.500 VNĐ,"Sản phẩm Laptop thương hiệu Apple, mã sản phẩm 0B4C715A. Giá bán hiện tại là 9.066.500 VNĐ. Cấu hình kỹ thuật bao gồm: Core Ryzen 3, Chip Ryzen 3, RAM 32GB, Bộ nhớ trong 512GB, Ổ cứng SSD 256GB."
0EEB99D4,Mobile Phone,OnePlus,4.712.500 VNĐ,"Sản phẩm Mobile Phone thương hiệu OnePlus, mã sản phẩm 0EEB99D4. Giá bán hiện tại là 4.712.500 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Snapdragon 7 Gen, RAM 6GB, Bộ nhớ trong 128GB, Ổ cứng SSD nan."
C8BAAC79,Laptop,Acer,14.611.400 VNĐ,"Sản phẩm Laptop thương hiệu Acer, mã sản phẩm C8BAAC79. Giá bán hiện tại là 14.611.400 VNĐ. Cấu hình kỹ thuật bao gồm: Core Ryzen 9, Chip Ryzen 9, RAM 8GB, Bộ nhớ trong 128GB, Ổ cứng SSD 256GB."
3F399072,Laptop,Lenovo,19.707.500 VNĐ,"Sản phẩm Laptop thương hiệu Lenovo, mã sản phẩm 3F399072. Giá bán hiện tại là 19.707.500 VNĐ. Cấu hình kỹ thuật bao gồm: Core i3, Chip i3, RAM 16GB, Bộ nhớ trong 512GB, Ổ cứng SSD 2TB."
FCB65F1A,Mobile Phone,Motorola,14.498.700 VNĐ,"Sản phẩm Mobile Phone thương hiệu Motorola, mã sản phẩm FCB65F1A. Giá bán hiện tại là 14.498.700 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Snapdragon 7s, RAM 4GB, Bộ nhớ trong 64GB, Ổ cứng SSD nan."
4AEEAA37,Mobile Phone,Motorola,4.182.000 VNĐ,"Sản phẩm Mobile Phone thương hiệu Motorola, mã sản phẩm 4AEEAA37. Giá bán hiện tại là 4.182.000 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Snapdragon 8 Gen, RAM 4GB, Bộ nhớ trong 256GB, Ổ cứng SSD nan."
D7C5C2A8,Mobile Phone,Sony,5.607.800 VNĐ,"Sản phẩm Mobile Phone thương hiệu Sony, mã sản phẩm D7C5C2A8. Giá bán hiện tại là 5.607.800 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Snapdragon 7s, RAM 32GB, Bộ nhớ trong 512GB, Ổ cứng SSD nan."
2C2BD7F6,Laptop,Realme,10.032.100 VNĐ,"Sản phẩm Laptop thương hiệu Realme, mã sản phẩm 2C2BD7F6. Giá bán hiện tại là 10.032.100 VNĐ. Cấu hình kỹ thuật bao gồm: Core Ryzen 3, Chip Ryzen 3, RAM 6GB, Bộ nhớ trong 512GB, Ổ cứng SSD 2TB."
25D47C7A,Laptop,OnePlus,1.358.800 VNĐ,"Sản phẩm Laptop thương hiệu OnePlus, mã sản phẩm 25D47C7A. Giá bán hiện tại là 1.358.800 VNĐ. Cấu hình kỹ thuật bao gồm: Core i5, Chip i5, RAM 16GB, Bộ nhớ trong 64GB, Ổ cứng SSD 256GB."
E9DB8534,Laptop,OnePlus,13.630.900 VNĐ,"Sản phẩm Laptop thương hiệu OnePlus, mã sản phẩm E9DB8534. Giá bán hiện tại là 13.630.900 VNĐ. Cấu hình kỹ thuật bao gồm: Core i7, Chip i7, RAM 16GB, Bộ nhớ trong 256GB, Ổ cứng SSD 512GB."
DECDC3C3,Mobile Phone,Toshiba,9.396.100 VNĐ,"Sản phẩm Mobile Phone thương hiệu Toshiba, mã sản phẩm DECDC3C3. Giá bán hiện tại là 9.396.100 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip MediaTek Dimensity, RAM 32GB, Bộ nhớ trong 128GB, Ổ cứng SSD nan."
C2F88802,Mobile Phone,HP,5.696.400 VNĐ,"Sản phẩm Mobile Phone thương hiệu HP, mã sản phẩm C2F88802. Giá bán hiện tại là 5.696.400 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Snapdragon 7 Gen, RAM 8GB, Bộ nhớ trong 1TB, Ổ cứng SSD nan."
5B00EE28,Laptop,iQOO,19.114.900 VNĐ,"Sản phẩm Laptop thương hiệu iQOO, mã sản phẩm 5B00EE28. Giá bán hiện tại là 19.114.900 VNĐ. Cấu hình kỹ thuật bao gồm: Core Ryzen 7, Chip Ryzen 7, RAM 8GB, Bộ nhớ trong 128GB, Ổ cứng SSD 256GB."
2033356D,Laptop,Google,10.765.400 VNĐ,"Sản phẩm Laptop thương hiệu Google, mã sản phẩm 2033356D. Giá bán hiện tại là 10.765.400 VNĐ. Cấu hình kỹ thuật bao gồm: Core Ryzen 5, Chip Ryzen 5, RAM 4GB, Bộ nhớ trong 256GB, Ổ cứng SSD 1TB."
B5714ED0,Laptop,Apple,1.549.700 VNĐ,"Sản phẩm Laptop thương hiệu Apple, mã sản phẩm B5714ED0. Giá bán hiện tại là 1.549.700 VNĐ. Cấu hình kỹ thuật bao gồm: Core Ryzen 7, Chip Ryzen 7, RAM 12GB, Bộ nhớ trong 512GB, Ổ cứng SSD 2TB."
C08D0A20,Laptop,OnePlus,6.010.000 VNĐ,"Sản phẩm Laptop thương hiệu OnePlus, mã sản phẩm C08D0A20. Giá bán hiện tại là 6.010.000 VNĐ. Cấu hình kỹ thuật bao gồm: Core i7, Chip i7, RAM 12GB, Bộ nhớ trong 1TB, Ổ cứng SSD 1TB."
A7631B1A,Laptop,Realme,17.842.100 VNĐ,"Sản phẩm Laptop thương hiệu Realme, mã sản phẩm A7631B1A. Giá bán hiện tại là 17.842.100 VNĐ. Cấu hình kỹ thuật bao gồm: Core Ryzen 3, Chip Ryzen 3, RAM 4GB, Bộ nhớ trong 256GB, Ổ cứng SSD 256GB."
082DAFE9,Laptop,Acer,6.231.900 VNĐ,"Sản phẩm Laptop thương hiệu Acer, mã sản phẩm 082DAFE9. Giá bán hiện tại là 6.231.900 VNĐ. Cấu hình kỹ thuật bao gồm: Core Ryzen 5, Chip Ryzen 5, RAM 8GB, Bộ nhớ trong 128GB, Ổ cứng SSD 256GB."
A5C8DE7A,Mobile Phone,Toshiba,11.533.700 VNĐ,"Sản phẩm Mobile Phone thương hiệu Toshiba, mã sản phẩm A5C8DE7A. Giá bán hiện tại là 11.533.700 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Snapdragon 7s, RAM 16GB, Bộ nhớ trong 64GB, Ổ cứng SSD nan."
7DD2749F,Mobile Phone,Lenovo,12.864.300 VNĐ,"Sản phẩm Mobile Phone thương hiệu Lenovo, mã sản phẩm 7DD2749F. Giá bán hiện tại là 12.864.300 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Snapdragon 7s, RAM 8GB, Bộ nhớ trong 1TB, Ổ cứng SSD nan."
AE9EFC43,Laptop,Dell,6.521.700 VNĐ,"Sản phẩm Laptop thương hiệu Dell, mã sản phẩm AE9EFC43. Giá bán hiện tại là 6.521.700 VNĐ. Cấu hình kỹ thuật bao gồm: Core Ryzen 3, Chip Ryzen 3, RAM 16GB, Bộ nhớ trong 1TB, Ổ cứng SSD 512GB."
C47D4A2E,Laptop,Redmi,7.978.000 VNĐ,"Sản phẩm Laptop thương hiệu Redmi, mã sản phẩm C47D4A2E. Giá bán hiện tại là 7.978.000 VNĐ. Cấu hình kỹ thuật bao gồm: Core Ryzen 9, Chip Ryzen 9, RAM 8GB, Bộ nhớ trong 64GB, Ổ cứng SSD 256GB."
B4F71F7D,Laptop,Nokia,15.118.100 VNĐ,"Sản phẩm Laptop thương hiệu Nokia, mã sản phẩm B4F71F7D. Giá bán hiện tại là 15.118.100 VNĐ. Cấu hình kỹ thuật bao gồm: Core i3, Chip i3, RAM 8GB, Bộ nhớ trong 64GB, Ổ cứng SSD 2TB."
95D8C40E,Laptop,Acer,1.071.900 VNĐ,"Sản phẩm Laptop thương hiệu Acer, mã sản phẩm 95D8C40E. Giá bán hiện tại là 1.071.900 VNĐ. Cấu hình kỹ thuật bao gồm: Core i3, Chip i3, RAM 4GB, Bộ nhớ trong 64GB, Ổ cứng SSD 512GB."
21CA7D5F,Mobile Phone,Huawei,5.575.400 VNĐ,"Sản phẩm Mobile Phone thương hiệu Huawei, mã sản phẩm 21CA7D5F. Giá bán hiện tại là 5.575.400 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip MediaTek Dimensity, RAM 8GB, Bộ nhớ trong 256GB, Ổ cứng SSD nan."
6E16B093,Mobile Phone,Redmi,11.090.600 VNĐ,"Sản phẩm Mobile Phone thương hiệu Redmi, mã sản phẩm 6E16B093. Giá bán hiện tại là 11.090.600 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip MediaTek Dimensity, RAM 4GB, Bộ nhớ trong 64GB, Ổ cứng SSD nan."
C1B415C1,Mobile Phone,HP,17.421.200 VNĐ,"Sản phẩm Mobile Phone thương hiệu HP, mã sản phẩm C1B415C1. Giá bán hiện tại là 17.421.200 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Snapdragon 7 Gen, RAM 32GB, Bộ nhớ trong 64GB, Ổ cứng SSD nan."
4A034EB0,Mobile Phone,OnePlus,14.862.200 VNĐ,"Sản phẩm Mobile Phone thương hiệu OnePlus, mã sản phẩm 4A034EB0. Giá bán hiện tại là 14.862.200 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Samsung Exynos, RAM 8GB, Bộ nhớ trong 256GB, Ổ cứng SSD nan."
75B0FC94,Mobile Phone,Microsoft,13.620.000 VNĐ,"Sản phẩm Mobile Phone thương hiệu Microsoft, mã sản phẩm 75B0FC94. Giá bán hiện tại là 13.620.000 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Snapdragon 7s, RAM 12GB, Bộ nhớ trong 256GB, Ổ cứng SSD nan."
F4F24EA6,Mobile Phone,Oppo,11.244.800 VNĐ,"Sản phẩm Mobile Phone thương hiệu Oppo, mã sản phẩm F4F24EA6. Giá bán hiện tại là 11.244.800 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip MediaTek Dimensity, RAM 6GB, Bộ nhớ trong 128GB, Ổ cứng SSD nan."
8EB13CED,Mobile Phone,Google,12.190.400 VNĐ,"Sản phẩm Mobile Phone thương hiệu Google, mã sản phẩm 8EB13CED. Giá bán hiện tại là 12.190.400 VNĐ. Cấu hình kỹ thuật bao gồm: Core nan, Chip Samsung Exynos, RAM 6GB, Bộ nhớ trong 512GB, Ổ cứng SSD nan."
